Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2004","2004","kg/ha","12643.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2005","2005","ha","703600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2005","2005","kg/ha","13406.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2006","2006","ha","768000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2006","2006","kg/ha","14123.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2007","2007","ha","821000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2007","2007","kg/ha","16930.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2008","2008","ha","834000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2008","2008","kg/ha","16265","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2009","2009","ha","756200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2009","2009","kg/ha","16078.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2010","2010","ha","1064000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2010","2010","kg/ha","14208.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2011","2011","ha","1087230","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2011","2011","kg/ha","16106.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2012","2012","ha","1052000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2012","2012","kg/ha","15981.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2013","2013","ha","1217000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2013","2013","kg/ha","15857.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2014","2014","ha","1203570","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2014","2014","kg/ha","16120.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","ha","1173000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","kg/ha","16135.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","ha","1320000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","kg/ha","15856.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","ha","1306000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","kg/ha","17172.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","ha","1285000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","kg/ha","18102.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","ha","1220000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","kg/ha","18704.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","1431000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","kg/ha","18232.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","ha","1624000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","kg/ha","16404.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","1941000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","16325.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","ha","1740000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","17360.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","ha","1540642","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","15751","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01323","Oranges","2000","2000","ha","75200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01323","Oranges","2000","2000","kg/ha","13523.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01323","Oranges","2001","2001","ha","80600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01323","Oranges","2001","2001","kg/ha","14397","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01323","Oranges","2002","2002","ha","126400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01323","Oranges","2002","2002","kg/ha","9575.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01323","Oranges","2003","2003","ha","146100","A","Official figure",""
